"","County.Code","District.Code","School.Code","Grade","Year","Subgroup","Percentage.Standard.Met.and.Above","School.Name","Zip.Code"
"1",1,61119,130229,9,2006,31,47.884375,"Alameda High",94501
"2",1,61119,130229,9,2006,111,59.609756097561,"Alameda High",94501
"3",1,61119,130229,10,2006,31,37.2778993435449,"Alameda High",94501
"4",1,61119,130229,10,2006,111,57.5138055222089,"Alameda High",94501
"5",1,61119,130229,11,2006,31,38.460843373494,"Alameda High",94501
"6",1,61119,130229,11,2006,111,53.1348762968875,"Alameda High",94501
"7",1,61119,6090013,2,2006,111,83,"Edison Elementary",94501
"8",1,61119,6090013,3,2006,111,83,"Edison Elementary",94501
"9",1,61119,6090013,4,2006,111,91.5,"Edison Elementary",94501
"10",1,61119,6090013,5,2006,111,76,"Edison Elementary",94501
"11",1,61119,6090039,2,2006,111,87,"Franklin Elementary",94501
"12",1,61119,6090039,3,2006,31,66.5,"Franklin Elementary",94501
"13",1,61119,6090039,3,2006,111,95,"Franklin Elementary",94501
"14",1,61119,6090039,4,2006,111,86,"Franklin Elementary",94501
"15",1,61119,6090039,5,2006,31,42.3333333333333,"Franklin Elementary",94501
"16",1,61119,6090039,5,2006,111,71,"Franklin Elementary",94501
"17",1,61119,6090054,6,2006,31,48,"Lincoln Middle",94501
"18",1,61119,6090054,6,2006,111,76,"Lincoln Middle",94501
"19",1,61119,6090054,7,2006,31,66,"Lincoln Middle",94501
"20",1,61119,6090054,7,2006,111,78,"Lincoln Middle",94501
"21",1,61119,6090054,8,2006,31,45.3157894736842,"Lincoln Middle",94501
"22",1,61119,6090054,8,2006,111,68.9895635673624,"Lincoln Middle",94501
"23",1,61127,130294,11,2006,111,32.5,"MacGregor High (Continuation)",94706
"24",1,61127,130450,9,2006,31,30.2658227848101,"Albany High",94706
"25",1,61127,130450,9,2006,111,66.8468244084683,"Albany High",94706
"26",1,61127,130450,10,2006,31,35.1474358974359,"Albany High",94706
"27",1,61127,130450,10,2006,111,60.0732436472347,"Albany High",94706
"28",1,61127,130450,11,2006,31,17.5964912280702,"Albany High",94706
"29",1,61127,130450,11,2006,111,57.7760210803689,"Albany High",94706
"30",1,61127,6090146,2,2006,31,47,"Cornell Elementary",94706
"31",1,61127,6090146,2,2006,111,74.5314685314685,"Cornell Elementary",94706
"32",1,61127,6090146,3,2006,31,30.5,"Cornell Elementary",94706
"33",1,61127,6090146,3,2006,111,83.9770114942529,"Cornell Elementary",94706
"34",1,61127,6090146,4,2006,31,59,"Cornell Elementary",94706
