"","County.Code","District.Code","School.Code","Grade","Year","Subgroup","Percentage.Standard.Met.and.Above","School.Name","Zip.Code"
"120",1,61143,6090310,5,2010,31,31.8235294117647,"Thousand Oaks Elementary",94707
"121",1,61143,6090310,5,2010,111,86.6666666666667,"Thousand Oaks Elementary",94707
"122",1,61143,6090328,2,2010,31,57.5,"Washington Elementary",94704
"123",1,61143,6090328,2,2010,111,85,"Washington Elementary",94704
"124",1,61143,6090328,3,2010,31,44,"Washington Elementary",94704
"125",1,61143,6090328,3,2010,111,74,"Washington Elementary",94704
"126",1,61143,6090328,4,2010,31,54,"Washington Elementary",94704
"127",1,61143,6090328,4,2010,111,87.5,"Washington Elementary",94704
"128",1,61143,6090328,5,2010,31,61.6666666666667,"Washington Elementary",94704
"129",1,61143,6090328,5,2010,111,79,"Washington Elementary",94704
"130",1,61150,132225,9,2010,31,43.5508982035928,"Castro Valley High",94546
"131",1,61150,132225,9,2010,111,64.6082474226804,"Castro Valley High",94546
"132",1,61150,132225,10,2010,31,50.1267828843106,"Castro Valley High",94546
"133",1,61150,132225,10,2010,111,56.8034796362198,"Castro Valley High",94546
"134",1,61150,132225,11,2010,31,39.1397849462366,"Castro Valley High",94546
"135",1,61150,132225,11,2010,111,55.7686084142395,"Castro Valley High",94546
"136",1,61150,6090351,2,2010,31,44.5,"Castro Valley Elementary",94546
"137",1,61150,6090351,2,2010,111,66.5,"Castro Valley Elementary",94546
"138",1,61150,6090351,3,2010,31,43,"Castro Valley Elementary",94546
"139",1,61150,6090351,3,2010,111,66.6825396825397,"Castro Valley Elementary",94546
"140",1,61150,6090351,4,2010,31,77,"Castro Valley Elementary",94546
"141",1,61150,6090351,4,2010,111,86,"Castro Valley Elementary",94546
"142",1,61150,6090351,5,2010,31,61,"Castro Valley Elementary",94546
"143",1,61150,6090351,5,2010,111,80.1052631578947,"Castro Valley Elementary",94546
"144",1,61150,6090369,2,2010,31,73,"Chabot Elementary",94546
"145",1,61150,6090369,2,2010,111,91.5,"Chabot Elementary",94546
"146",1,61150,6090369,3,2010,31,69,"Chabot Elementary",94546
"147",1,61150,6090369,3,2010,111,86,"Chabot Elementary",94546
"148",1,61150,6090369,4,2010,31,62.5,"Chabot Elementary",94546
"149",1,61150,6090369,4,2010,111,84,"Chabot Elementary",94546
"150",1,61150,6090369,5,2010,31,51.3333333333333,"Chabot Elementary",94546
"151",1,61150,6090369,5,2010,111,81.6966292134831,"Chabot Elementary",94546
"152",1,61150,6090385,6,2010,31,61.9647058823529,"Creekside Middle",94546
"153",1,61150,6090385,6,2010,111,81.004662004662,"Creekside Middle",94546
"154",1,61150,6090385,7,2010,31,72.126582278481,"Creekside Middle",94546
"155",1,61150,6090385,7,2010,111,83.3916083916084,"Creekside Middle",94546
"156",1,61150,6090385,8,2010,31,41.9573170731707,"Creekside Middle",94546
"157",1,61150,6090385,8,2010,111,69.3431603773585,"Creekside Middle",94546
"158",1,61150,6090401,2,2010,31,62.5,"Marshall Elementary",94546
"159",1,61150,6090401,2,2010,111,87.5,"Marshall Elementary",94546
"160",1,61150,6090401,3,2010,31,44.3488372093023,"Marshall Elementary",94546
"161",1,61150,6090401,3,2010,111,59.112676056338,"Marshall Elementary",94546
"162",1,61150,6090401,4,2010,31,69.9333333333333,"Marshall Elementary",94546
"163",1,61150,6090401,4,2010,111,69.5,"Marshall Elementary",94546
"164",1,61150,6090401,5,2010,31,64.4838709677419,"Marshall Elementary",94546
"165",1,61150,6090401,5,2010,111,84.3333333333333,"Marshall Elementary",94546
"166",1,61150,6090435,2,2010,31,44.5,"Proctor Elementary",94546
"167",1,61150,6090435,2,2010,111,71,"Proctor Elementary",94546
"168",1,61150,6090435,3,2010,111,81.5,"Proctor Elementary",94546
"169",1,61150,6090435,4,2010,31,53.5,"Proctor Elementary",94546
"170",1,61150,6090435,4,2010,111,83.5,"Proctor Elementary",94546
"171",1,61150,6090435,5,2010,31,55.6666666666667,"Proctor Elementary",94546
"172",1,61150,6090435,5,2010,111,77.0187969924812,"Proctor Elementary",94546
"173",1,61150,6090468,2,2010,31,80.5,"Stanton Elementary",94546
"174",1,61150,6090468,2,2010,111,83.5,"Stanton Elementary",94546
"175",1,61150,6090468,3,2010,31,58.2181818181818,"Stanton Elementary",94546
"176",1,61150,6090468,3,2010,111,67,"Stanton Elementary",94546
"177",1,61150,6090468,4,2010,31,77,"Stanton Elementary",94546
"178",1,61150,6090468,4,2010,111,89.5,"Stanton Elementary",94546
"179",1,61150,6090468,5,2010,31,74.5084745762712,"Stanton Elementary",94546
"180",1,61150,6090468,5,2010,111,88,"Stanton Elementary",94546
"181",1,61150,6090484,2,2010,111,90,"Vannoy Elementary",94546
"182",1,61150,6090484,3,2010,31,53.5,"Vannoy Elementary",94546
"183",1,61150,6090484,3,2010,111,80,"Vannoy Elementary",94546
"184",1,61150,6090484,4,2010,111,96,"Vannoy Elementary",94546
"185",1,61150,6090484,5,2010,31,79,"Vannoy Elementary",94546
"186",1,61150,6090484,5,2010,111,88.2013422818792,"Vannoy Elementary",94546
"187",1,61168,132746,7,2010,31,32,"Emery Secondary",94608
"188",1,61168,132746,7,2010,111,31.5,"Emery Secondary",94608
"189",1,61168,132746,8,2010,31,38.7278106508876,"Emery Secondary",94608
"190",1,61168,132746,8,2010,111,40.6666666666667,"Emery Secondary",94608
"191",1,61168,132746,9,2010,31,14.8852459016393,"Emery Secondary",94608
"192",1,61168,132746,9,2010,111,22.3555555555556,"Emery Secondary",94608
"193",1,61168,132746,10,2010,31,15.5849056603774,"Emery Secondary",94608
"194",1,61168,132746,10,2010,111,12.5897435897436,"Emery Secondary",94608
"195",1,61168,132746,11,2010,31,16.8627450980392,"Emery Secondary",94608
"196",1,61168,132746,11,2010,111,26.2903225806452,"Emery Secondary",94608
"197",1,61168,6090492,2,2010,31,38,"Anna Yates Elementary",94608
"198",1,61168,6090492,2,2010,111,55,"Anna Yates Elementary",94608
"199",1,61168,6090492,3,2010,31,46.5,"Anna Yates Elementary",94608
"200",1,61168,6090492,3,2010,111,55,"Anna Yates Elementary",94608
"201",1,61168,6090492,4,2010,31,47.5,"Anna Yates Elementary",94608
"202",1,61168,6090492,4,2010,111,71,"Anna Yates Elementary",94608
"203",1,61168,6090492,5,2010,31,55.3333333333333,"Anna Yates Elementary",94608
"204",1,61168,6090492,6,2010,31,32.5,"Anna Yates Elementary",94608
"205",1,61168,6090492,6,2010,111,37.5,"Anna Yates Elementary",94608
"206",1,61176,130062,9,2010,31,42.1025,"American High",94536
"207",1,61176,130062,9,2010,111,65.2702464788732,"American High",94536
"208",1,61176,130062,10,2010,31,27.2906976744186,"American High",94536
"209",1,61176,130062,10,2010,111,50.9068710959682,"American High",94536
"210",1,61176,130062,11,2010,31,37.9413407821229,"American High",94536
"211",1,61176,130062,11,2010,111,56.5725388601036,"American High",94536
"212",1,61176,130138,8,2010,111,6.25,"Robertson High (Continuation)",94538
"213",1,61176,130138,9,2010,31,8.08163265306122,"Robertson High (Continuation)",94538
"214",1,61176,130138,9,2010,111,21.7647058823529,"Robertson High (Continuation)",94538
"215",1,61176,130138,10,2010,31,12.5722222222222,"Robertson High (Continuation)",94538
"216",1,61176,130138,10,2010,111,18.8792270531401,"Robertson High (Continuation)",94538
"217",1,61176,130138,11,2010,31,7.36507936507936,"Robertson High (Continuation)",94538
"218",1,61176,130138,11,2010,111,15.4870466321244,"Robertson High (Continuation)",94538
