"","County.Code","District.Code","School.Code","Grade","Year","Subgroup","Percentage.Standard.Met.and.Above","School.Name","Zip.Code"
"1",1,10017,112607,5,2022,31,10.715,"Envision Academy for Arts & Technology",94612
"2",1,10017,112607,6,2022,31,13.89,"Envision Academy for Arts & Technology",94612
"3",1,10017,112607,6,2022,111,36.365,"Envision Academy for Arts & Technology",94612
"4",1,10017,112607,7,2022,31,12.5,"Envision Academy for Arts & Technology",94612
"5",1,10017,112607,8,2022,31,14.56,"Envision Academy for Arts & Technology",94612
"6",1,10017,112607,8,2022,111,41.665,"Envision Academy for Arts & Technology",94612
"7",1,10017,112607,11,2022,31,27.965,"Envision Academy for Arts & Technology",94612
"8",1,10017,112607,11,2022,111,18.9194594594595,"Envision Academy for Arts & Technology",94612
"9",1,10017,130625,11,2022,31,1.69576271186441,"Alternatives in Action",94621
"10",1,10017,6001788,3,2022,31,11.54,"Cox Academy",94603
"11",1,10017,6001788,3,2022,111,17.65,"Cox Academy",94603
"12",1,10017,6001788,4,2022,31,10,"Cox Academy",94603
"13",1,10017,6001788,4,2022,111,19.445,"Cox Academy",94603
"14",1,10017,6001788,5,2022,31,18.385,"Cox Academy",94603
"15",1,10017,6001788,5,2022,111,54.35,"Cox Academy",94603
"16",1,10017,6002000,3,2022,31,20.385,"Lazear Charter Academy",94601
"17",1,10017,6002000,3,2022,111,44.37,"Lazear Charter Academy",94601
"18",1,10017,6002000,4,2022,31,22.365,"Lazear Charter Academy",94601
"19",1,10017,6002000,4,2022,111,13.635,"Lazear Charter Academy",94601
"20",1,10017,6002000,5,2022,31,16.67,"Lazear Charter Academy",94601
"21",1,10017,6002000,5,2022,111,42.31,"Lazear Charter Academy",94601
"22",1,10017,6002000,6,2022,31,11.84,"Lazear Charter Academy",94601
"23",1,10017,6002000,6,2022,111,50,"Lazear Charter Academy",94601
"24",1,10017,6002000,7,2022,31,39.745,"Lazear Charter Academy",94601
"25",1,10017,6002000,8,2022,31,38.75,"Lazear Charter Academy",94601
"26",1,10017,6002000,8,2022,111,57.5,"Lazear Charter Academy",94601
"27",1,31617,131763,4,2022,31,13.635,"California School for the Deaf-Fremont",94538
"28",1,31617,131763,7,2022,31,9.08848484848485,"California School for the Deaf-Fremont",94538
"29",1,31617,131763,8,2022,31,3.2258064516129,"California School for the Deaf-Fremont",94538
"30",1,31617,131763,11,2022,31,8.62,"California School for the Deaf-Fremont",94538
"31",1,61119,106401,11,2022,31,72.73,"Alameda Science and Technology Institute",94501
"32",1,61119,106401,11,2022,111,81.82,"Alameda Science and Technology Institute",94501
"33",1,61119,111765,3,2022,31,27.5,"Ruby Bridges Elementary",94501
"34",1,61119,111765,3,2022,111,53.75,"Ruby Bridges Elementary",94501
"35",1,61119,111765,4,2022,31,23.9416901408451,"Ruby Bridges Elementary",94501
"36",1,61119,111765,4,2022,111,47.725,"Ruby Bridges Elementary",94501
"37",1,61119,111765,5,2022,31,25.35,"Ruby Bridges Elementary",94501
"38",1,61119,111765,5,2022,111,25,"Ruby Bridges Elementary",94501
"39",1,61119,119222,3,2022,31,39.285,"Nea Community Learning Center",94501
"40",1,61119,119222,3,2022,111,61.11,"Nea Community Learning Center",94501
"41",1,61119,119222,4,2022,111,51.3894520547945,"Nea Community Learning Center",94501
"42",1,61119,119222,5,2022,111,56.58,"Nea Community Learning Center",94501
"43",1,61119,119222,6,2022,31,8.71,"Nea Community Learning Center",94501
"44",1,61119,119222,6,2022,111,34.375,"Nea Community Learning Center",94501
"45",1,61119,119222,7,2022,31,12.5,"Nea Community Learning Center",94501
"46",1,61119,119222,7,2022,111,37.5,"Nea Community Learning Center",94501
"47",1,61119,119222,8,2022,31,6.665,"Nea Community Learning Center",94501
"48",1,61119,119222,8,2022,111,30.95,"Nea Community Learning Center",94501
"49",1,61119,119222,11,2022,111,22.4473469387755,"Nea Community Learning Center",94501
"50",1,61119,130229,11,2022,31,58.4552112676056,"Alameda High",94501
"51",1,61119,130229,11,2022,111,69.2007643312102,"Alameda High",94501
"52",1,61119,130609,6,2022,31,40,"Alameda Community Learning Center",94501
"53",1,61119,130609,6,2022,111,54.655,"Alameda Community Learning Center",94501
"54",1,61119,130609,7,2022,111,54.445,"Alameda Community Learning Center",94501
"55",1,61119,130609,8,2022,31,18.18,"Alameda Community Learning Center",94501
"56",1,61119,130609,8,2022,111,47.0615294117647,"Alameda Community Learning Center",94501
"57",1,61119,130609,11,2022,111,54.5481818181818,"Alameda Community Learning Center",94501
"58",1,61119,6090013,3,2022,111,85.3688617886179,"Edison Elementary",94501
"59",1,61119,6090013,4,2022,111,81.485,"Edison Elementary",94501
"60",1,61119,6090013,5,2022,111,81.97,"Edison Elementary",94501
"61",1,61119,6090021,3,2022,31,40.7366666666667,"Frank Otis Elementary",94501
"62",1,61119,6090021,3,2022,111,68.83,"Frank Otis Elementary",94501
"63",1,61119,6090021,4,2022,31,50,"Frank Otis Elementary",94501
"64",1,61119,6090021,4,2022,111,67.2685454545455,"Frank Otis Elementary",94501
"65",1,61119,6090021,5,2022,31,57.145,"Frank Otis Elementary",94501
"66",1,61119,6090021,5,2022,111,70.71,"Frank Otis Elementary",94501
"67",1,61119,6090039,3,2022,111,91.5519718309859,"Franklin Elementary",94501
"68",1,61119,6090039,4,2022,31,38.465,"Franklin Elementary",94501
"69",1,61119,6090039,4,2022,111,76.67,"Franklin Elementary",94501
"70",1,61119,6090039,5,2022,111,67.95,"Franklin Elementary",94501
"71",1,61119,6090047,3,2022,31,44.6130769230769,"Love Elementary",94501
"72",1,61119,6090047,3,2022,111,55.4228915662651,"Love Elementary",94501
"73",1,61119,6090047,4,2022,31,36.36,"Love Elementary",94501
"74",1,61119,6090047,4,2022,111,48.9109782608696,"Love Elementary",94501
"75",1,61119,6090047,5,2022,31,36,"Love Elementary",94501
"76",1,61119,6090047,5,2022,111,52.5275757575758,"Love Elementary",94501
"77",1,61119,6090054,6,2022,31,45,"Lincoln Middle",94501
"78",1,61119,6090054,6,2022,111,71.084847826087,"Lincoln Middle",94501
"79",1,61119,6090054,7,2022,31,40.835,"Lincoln Middle",94501
"80",1,61119,6090054,7,2022,111,77.6657746478873,"Lincoln Middle",94501
"81",1,61119,6090054,8,2022,31,50,"Lincoln Middle",94501
"82",1,61119,6090054,8,2022,111,68.055,"Lincoln Middle",94501
"83",1,61119,6090112,6,2022,31,38.5836413043478,"Will C. Wood Middle",94501
"84",1,61119,6090112,6,2022,111,46.3782608695652,"Will C. Wood Middle",94501
"85",1,61119,6090112,7,2022,31,36.6409160305343,"Will C. Wood Middle",94501
"86",1,61119,6090112,7,2022,111,61.7992274678112,"Will C. Wood Middle",94501
"87",1,61119,6090112,8,2022,31,44.2280128205128,"Will C. Wood Middle",94501
"88",1,61119,6090112,8,2022,111,61.5366538461538,"Will C. Wood Middle",94501
"89",1,61119,6090120,3,2022,31,53.225,"William G. Paden Elementary",94501
"90",1,61119,6090120,3,2022,111,77.585,"William G. Paden Elementary",94501
"91",1,61119,6090120,4,2022,31,22.8562857142857,"William G. Paden Elementary",94501
"92",1,61119,6090120,4,2022,111,68.29,"William G. Paden Elementary",94501
"93",1,61119,6090120,5,2022,31,53.845,"William G. Paden Elementary",94501
"94",1,61119,6090120,5,2022,111,70,"William G. Paden Elementary",94501
"95",1,61119,6100374,3,2022,111,81.0656804733728,"Amelia Earhart Elementary",94502
"96",1,61119,6100374,4,2022,111,86.365,"Amelia Earhart Elementary",94502
"97",1,61119,6100374,5,2022,111,81.5981595092025,"Amelia Earhart Elementary",94502
"98",1,61119,6110779,3,2022,111,79.41,"Bay Farm",94502
"99",1,61119,6110779,4,2022,31,58.33,"Bay Farm",94502
"100",1,61119,6110779,4,2022,111,74.22,"Bay Farm",94502
"101",1,61119,6110779,5,2022,111,73.77,"Bay Farm",94502
"102",1,61119,6110779,6,2022,111,65.115,"Bay Farm",94502
"103",1,61119,6110779,7,2022,111,71.25,"Bay Farm",94502
"104",1,61119,6110779,8,2022,111,76.535,"Bay Farm",94502
"105",1,61127,130450,11,2022,31,66.1318548387097,"Albany High",94706
"106",1,61127,130450,11,2022,111,79.2916568047337,"Albany High",94706
"107",1,61127,6090146,3,2022,31,63.16,"Cornell Elementary",94706
"108",1,61127,6090146,3,2022,111,84.21,"Cornell Elementary",94706
"109",1,61127,6090146,4,2022,111,86.0154545454545,"Cornell Elementary",94706
"110",1,61127,6090146,5,2022,31,57.1414285714286,"Cornell Elementary",94706
"111",1,61127,6090146,5,2022,111,78.9812101910828,"Cornell Elementary",94706
"112",1,61127,6090161,6,2022,31,41.305,"Albany Middle",94706
"113",1,61127,6090161,6,2022,111,81.4062535211268,"Albany Middle",94706
"114",1,61127,6090161,7,2022,31,56.925,"Albany Middle",94706
"115",1,61127,6090161,7,2022,111,82.0318933333333,"Albany Middle",94706
"116",1,61127,6090161,8,2022,31,46.0408633093525,"Albany Middle",94706
