"","County.Code","District.Code","School.Code","Grade","Year","Subgroup","Percentage.Standard.Met.and.Above","School.Name","Zip.Code"
"1",1,61119,130229,9,2004,31,27.4329268292683,"Alameda High",94501
"2",1,61119,130229,9,2004,111,40.0817084493965,"Alameda High",94501
"3",1,61119,130229,10,2004,31,19.8308270676692,"Alameda High",94501
"4",1,61119,130229,10,2004,111,46.8822429906542,"Alameda High",94501
"5",1,61119,130229,11,2004,31,35.1046025104603,"Alameda High",94501
"6",1,61119,130229,11,2004,111,41.3908629441624,"Alameda High",94501
"7",1,61119,6090013,2,2004,111,86.5,"Edison Elementary",94501
"8",1,61119,6090013,3,2004,111,74,"Edison Elementary",94501
"9",1,61119,6090013,4,2004,111,84.5,"Edison Elementary",94501
"10",1,61119,6090013,5,2004,31,69.6666666666667,"Edison Elementary",94501
"11",1,61119,6090013,5,2004,111,65,"Edison Elementary",94501
"12",1,61119,6090039,2,2004,31,56,"Franklin Elementary",94501
"13",1,61119,6090039,2,2004,111,61,"Franklin Elementary",94501
"14",1,61119,6090039,3,2004,31,41,"Franklin Elementary",94501
"15",1,61119,6090039,3,2004,111,81.8769230769231,"Franklin Elementary",94501
"16",1,61119,6090039,4,2004,31,26.5,"Franklin Elementary",94501
"17",1,61119,6090039,4,2004,111,67.5,"Franklin Elementary",94501
"18",1,61119,6090039,5,2004,31,20.8305084745763,"Franklin Elementary",94501
"19",1,61119,6090039,5,2004,111,64.2881355932203,"Franklin Elementary",94501
"20",1,61119,6090054,6,2004,31,37,"Lincoln Middle",94501
"21",1,61119,6090054,6,2004,111,71.5,"Lincoln Middle",94501
"22",1,61119,6090054,7,2004,31,47.5,"Lincoln Middle",94501
"23",1,61119,6090054,7,2004,111,71.5,"Lincoln Middle",94501
"24",1,61119,6090054,8,2004,31,32,"Lincoln Middle",94501
"25",1,61119,6090054,8,2004,111,53.6617647058824,"Lincoln Middle",94501
"26",1,61127,130294,10,2004,111,3,"MacGregor High (Cont.)",94706
"27",1,61127,130294,11,2004,111,9.07407407407407,"MacGregor High (Cont.)",94706
"28",1,61127,130450,9,2004,31,44.2325581395349,"Albany High",94706
"29",1,61127,130450,9,2004,111,58.3121693121693,"Albany High",94706
"30",1,61127,130450,10,2004,31,33.1030927835052,"Albany High",94706
"31",1,61127,130450,10,2004,111,63.8381443298969,"Albany High",94706
"32",1,61127,130450,11,2004,31,26.5,"Albany High",94706
"33",1,61127,130450,11,2004,111,57.50346740638,"Albany High",94706
"34",1,61127,6090146,2,2004,31,47.8275862068966,"Cornell Elementary",94706
"35",1,61127,6090146,2,2004,111,72,"Cornell Elementary",94706
"36",1,61127,6090146,3,2004,31,62.5,"Cornell Elementary",94706
"37",1,61127,6090146,3,2004,111,73,"Cornell Elementary",94706
"38",1,61127,6090146,4,2004,31,22.1851851851852,"Cornell Elementary",94706
"39",1,61127,6090146,4,2004,111,80.9794871794872,"Cornell Elementary",94706
"40",1,61127,6090146,5,2004,31,55.6666666666667,"Cornell Elementary",94706
"41",1,61127,6090146,5,2004,111,73,"Cornell Elementary",94706
"42",1,61127,6090161,6,2004,31,45.9344262295082,"Albany Middle",94706
"43",1,61127,6090161,6,2004,111,72.4905660377358,"Albany Middle",94706
"44",1,61127,6090161,7,2004,31,49.0909090909091,"Albany Middle",94706
"45",1,61127,6090161,7,2004,111,71,"Albany Middle",94706
"46",1,61127,6090161,8,2004,31,51.7153284671533,"Albany Middle",94706
"47",1,61127,6090161,8,2004,111,68.6050632911392,"Albany Middle",94706
"48",1,61127,6095376,2,2004,31,4.5,"Marin Elementary",94706
"49",1,61127,6095376,2,2004,111,68.5648854961832,"Marin Elementary",94706
"50",1,61127,6095376,3,2004,111,74.5724137931035,"Marin Elementary",94706
"51",1,61127,6095376,4,2004,111,73.036036036036,"Marin Elementary",94706
"52",1,61127,6095376,5,2004,111,73.9714285714286,"Marin Elementary",94706
"53",1,61127,6116222,2,2004,31,57.5,"Ocean View Elementary",94706
"54",1,61127,6116222,2,2004,111,74,"Ocean View Elementary",94706
"55",1,61127,6116222,3,2004,31,78.5,"Ocean View Elementary",94706
"56",1,61127,6116222,3,2004,111,64.5,"Ocean View Elementary",94706
"57",1,61127,6116222,4,2004,111,66.9611650485437,"Ocean View Elementary",94706
"58",1,61127,6116222,5,2004,111,81.6769911504425,"Ocean View Elementary",94706
"59",1,61143,131177,9,2004,31,14.3891402714932,"Berkeley High",94704
"60",1,61143,131177,9,2004,111,43.0707251566697,"Berkeley High",94704
"61",1,61143,131177,10,2004,31,20.6964285714286,"Berkeley High",94704
"62",1,61143,131177,10,2004,111,44.4441964285714,"Berkeley High",94704
"63",1,61143,6056865,6,2004,31,20.0326797385621,"Willard Middle",94705
"64",1,61143,6056865,6,2004,111,59,"Willard Middle",94705
"65",1,61143,6056865,7,2004,31,15.5133689839572,"Willard Middle",94705
"66",1,61143,6056865,7,2004,111,42,"Willard Middle",94705
"67",1,61143,6056865,8,2004,31,11.5589519650655,"Willard Middle",94705
"68",1,61143,6056865,8,2004,111,38.8451612903226,"Willard Middle",94705
"69",1,61143,6090195,2,2004,31,33,"Cragmont Elementary",94708
"70",1,61143,6090195,2,2004,111,54,"Cragmont Elementary",94708
"71",1,61143,6090195,3,2004,31,38,"Cragmont Elementary",94708
"72",1,61143,6090195,3,2004,111,81,"Cragmont Elementary",94708
