"","County.Code","District.Code","School.Code","Grade","Year","Subgroup","Percentage.Standard.Met.and.Above","School.Name","Zip.Code"
"1",1,61119,111765,2,2007,31,58.5,"Ruby Bridges Elementary",94501
"2",1,61119,111765,2,2007,111,62,"Ruby Bridges Elementary",94501
"3",1,61119,111765,3,2007,31,46,"Ruby Bridges Elementary",94501
"4",1,61119,111765,3,2007,111,60,"Ruby Bridges Elementary",94501
"5",1,61119,111765,4,2007,31,41.5,"Ruby Bridges Elementary",94501
"6",1,61119,111765,4,2007,111,47.5,"Ruby Bridges Elementary",94501
"7",1,61119,111765,5,2007,31,28.6666666666667,"Ruby Bridges Elementary",94501
"8",1,61119,111765,5,2007,111,39,"Ruby Bridges Elementary",94501
"9",1,61119,130229,9,2007,31,42.760736196319,"Alameda High",94501
"10",1,61119,130229,9,2007,111,58.4287037037037,"Alameda High",94501
"11",1,61119,130229,10,2007,31,37.2309711286089,"Alameda High",94501
"12",1,61119,130229,10,2007,111,51.8784925276153,"Alameda High",94501
"13",1,61119,130229,11,2007,31,40.9617834394904,"Alameda High",94501
"14",1,61119,130229,11,2007,111,53.6732673267327,"Alameda High",94501
"15",1,61119,6090013,2,2007,111,91.5412844036697,"Edison Elementary",94501
"16",1,61119,6090013,3,2007,111,81.5,"Edison Elementary",94501
"17",1,61119,6090013,4,2007,111,82,"Edison Elementary",94501
"18",1,61119,6090013,5,2007,111,76.6666666666667,"Edison Elementary",94501
"19",1,61119,6090039,2,2007,111,86.5,"Franklin Elementary",94501
"20",1,61119,6090039,3,2007,111,85,"Franklin Elementary",94501
"21",1,61119,6090039,4,2007,31,64,"Franklin Elementary",94501
"22",1,61119,6090039,4,2007,111,88,"Franklin Elementary",94501
"23",1,61119,6090039,5,2007,111,75,"Franklin Elementary",94501
"24",1,61119,6090054,6,2007,31,56.5,"Lincoln Middle",94501
"25",1,61119,6090054,6,2007,111,76.5,"Lincoln Middle",94501
"26",1,61119,6090054,7,2007,31,49.2282608695652,"Lincoln Middle",94501
"27",1,61119,6090054,7,2007,111,76.7170542635659,"Lincoln Middle",94501
"28",1,61119,6090054,8,2007,31,52.3211009174312,"Lincoln Middle",94501
"29",1,61119,6090054,8,2007,111,67.9085086916743,"Lincoln Middle",94501
"30",1,61127,130294,11,2007,111,14.6666666666667,"MacGregor High (Continuation)",94706
"31",1,61127,130450,9,2007,31,48.2345679012346,"Albany High",94706
"32",1,61127,130450,9,2007,111,66.866935483871,"Albany High",94706
"33",1,61127,130450,10,2007,31,19.9645390070922,"Albany High",94706
"34",1,61127,130450,10,2007,111,57.9200626959248,"Albany High",94706
"35",1,61127,130450,11,2007,31,36.5877192982456,"Albany High",94706
"36",1,61127,130450,11,2007,111,59.1470911086718,"Albany High",94706
"37",1,61127,6090146,2,2007,111,81.0387596899225,"Cornell Elementary",94706
"38",1,61127,6090146,3,2007,31,42.5,"Cornell Elementary",94706
"39",1,61127,6090146,3,2007,111,71.5,"Cornell Elementary",94706
"40",1,61127,6090146,4,2007,31,37,"Cornell Elementary",94706
"41",1,61127,6090146,4,2007,111,85.5,"Cornell Elementary",94706
"42",1,61127,6090146,5,2007,31,54.6666666666667,"Cornell Elementary",94706
"43",1,61127,6090146,5,2007,111,88,"Cornell Elementary",94706
"44",1,61127,6090161,6,2007,31,48.5,"Albany Middle",94706
"45",1,61127,6090161,6,2007,111,81.5,"Albany Middle",94706
"46",1,61127,6090161,7,2007,31,49.3932584269663,"Albany Middle",94706
"47",1,61127,6090161,7,2007,111,82.5080971659919,"Albany Middle",94706
"48",1,61127,6090161,8,2007,31,34.3065693430657,"Albany Middle",94706
"49",1,61127,6090161,8,2007,111,72.2895493767977,"Albany Middle",94706
"50",1,61127,6095376,2,2007,111,84.5,"Marin Elementary",94706
"51",1,61127,6095376,3,2007,111,74.5,"Marin Elementary",94706
"52",1,61127,6095376,4,2007,111,80.5374149659864,"Marin Elementary",94706
"53",1,61127,6095376,5,2007,31,35.6666666666667,"Marin Elementary",94706
"54",1,61127,6095376,5,2007,111,72.6958525345622,"Marin Elementary",94706
"55",1,61127,6116222,2,2007,31,73.4339622641509,"Ocean View Elementary",94706
"56",1,61127,6116222,2,2007,111,81.4883720930233,"Ocean View Elementary",94706
"57",1,61127,6116222,3,2007,31,63.7446808510638,"Ocean View Elementary",94706
"58",1,61127,6116222,3,2007,111,76.5684210526316,"Ocean View Elementary",94706
"59",1,61127,6116222,4,2007,31,81.5116279069767,"Ocean View Elementary",94706
"60",1,61127,6116222,4,2007,111,85.5,"Ocean View Elementary",94706
"61",1,61127,6116222,5,2007,31,54,"Ocean View Elementary",94706
