"","County.Code","District.Code","School.Code","Grade","Year","Subgroup","Percentage.Standard.Met.and.Above","School.Name","Zip.Code"
"65",1,61119,6090120,5,2015,111,64.5,"William G. Paden Elementary",94501
"66",1,61119,6100374,3,2015,111,74.4615384615385,"Amelia Earhart Elementary",94502
"67",1,61119,6100374,4,2015,111,80,"Amelia Earhart Elementary",94502
"68",1,61119,6100374,5,2015,111,79.5,"Amelia Earhart Elementary",94502
"69",1,61119,6110779,3,2015,111,65.5433070866142,"Bay Farm",94502
"70",1,61119,6110779,4,2015,111,79,"Bay Farm",94502
"71",1,61119,6110779,5,2015,31,63.5,"Bay Farm",94502
"72",1,61119,6110779,5,2015,111,73.5,"Bay Farm",94502
"73",1,61119,6110779,6,2015,111,73,"Bay Farm",94502
"74",1,61119,6110779,7,2015,111,76,"Bay Farm",94502
"75",1,61119,6110779,8,2015,111,52.5,"Bay Farm",94502
"76",1,61127,130450,11,2015,31,42.0163934426229,"Albany High",94706
"77",1,61127,130450,11,2015,111,70.9609756097561,"Albany High",94706
"78",1,61127,6090146,3,2015,111,67.4511278195489,"Cornell Elementary",94706
"79",1,61127,6090146,4,2015,111,70.0508474576271,"Cornell Elementary",94706
"80",1,61127,6090146,5,2015,31,53,"Cornell Elementary",94706
"81",1,61127,6090146,5,2015,111,81.9813664596273,"Cornell Elementary",94706
"82",1,61127,6090161,6,2015,31,51,"Albany Middle",94706
"83",1,61127,6090161,6,2015,111,74,"Albany Middle",94706
"84",1,61127,6090161,7,2015,31,55,"Albany Middle",94706
"85",1,61127,6090161,7,2015,111,77.9723502304147,"Albany Middle",94706
"86",1,61127,6090161,8,2015,31,43.9724770642202,"Albany Middle",94706
"87",1,61127,6090161,8,2015,111,72.5,"Albany Middle",94706
"88",1,61127,6095376,3,2015,111,69,"Marin Elementary",94706
"89",1,61127,6095376,4,2015,31,67,"Marin Elementary",94706
"90",1,61127,6095376,4,2015,111,86,"Marin Elementary",94706
"91",1,61127,6095376,5,2015,31,65.5,"Marin Elementary",94706
"92",1,61127,6095376,5,2015,111,88.9777777777778,"Marin Elementary",94706
"93",1,61127,6116222,3,2015,31,44,"Ocean View Elementary",94706
"94",1,61127,6116222,3,2015,111,63,"Ocean View Elementary",94706
"95",1,61127,6116222,4,2015,31,45,"Ocean View Elementary",94706
"96",1,61127,6116222,4,2015,111,65.5,"Ocean View Elementary",94706
"97",1,61127,6116222,5,2015,31,72.9154929577465,"Ocean View Elementary",94706
"98",1,61127,6116222,5,2015,111,79.5,"Ocean View Elementary",94706
"99",1,61143,131177,11,2015,31,28.0966183574879,"Berkeley High",94704
"100",1,61143,131177,11,2015,111,66.6068111455108,"Berkeley High",94704
"101",1,61143,6056857,6,2015,31,45.3849557522124,"Martin Luther King Middle",94703
"102",1,61143,6056857,6,2015,111,79.5,"Martin Luther King Middle",94703
"103",1,61143,6056857,7,2015,31,24.4810126582278,"Martin Luther King Middle",94703
"104",1,61143,6056857,7,2015,111,73.510152284264,"Martin Luther King Middle",94703
"105",1,61143,6056857,8,2015,31,34.4890829694323,"Martin Luther King Middle",94703
"106",1,61143,6056857,8,2015,111,74.4725848563969,"Martin Luther King Middle",94703
"107",1,61143,6056865,6,2015,31,35,"Willard Middle",94705
"108",1,61143,6056865,6,2015,111,71,"Willard Middle",94705
"109",1,61143,6056865,7,2015,31,28.5081967213115,"Willard Middle",94705
"110",1,61143,6056865,7,2015,111,77,"Willard Middle",94705
"111",1,61143,6056865,8,2015,31,37.5,"Willard Middle",94705
"112",1,61143,6056865,8,2015,111,68.5,"Willard Middle",94705
"113",1,61143,6090195,3,2015,31,27.0508474576271,"Cragmont Elementary",94708
"114",1,61143,6090195,3,2015,111,67.5,"Cragmont Elementary",94708
"115",1,61143,6090195,4,2015,31,33.5,"Cragmont Elementary",94708
"116",1,61143,6090195,4,2015,111,73.5,"Cragmont Elementary",94708
"117",1,61143,6090195,5,2015,31,23.5,"Cragmont Elementary",94708
"118",1,61143,6090195,5,2015,111,79.5,"Cragmont Elementary",94708
"119",1,61143,6090211,3,2015,31,26.5,"Emerson Elementary",94705
"120",1,61143,6090211,3,2015,111,68,"Emerson Elementary",94705
"121",1,61143,6090211,4,2015,31,26,"Emerson Elementary",94705
"122",1,61143,6090211,4,2015,111,83,"Emerson Elementary",94705
"123",1,61143,6090211,5,2015,31,25,"Emerson Elementary",94705
"124",1,61143,6090211,5,2015,111,76,"Emerson Elementary",94705
"125",1,61143,6090286,3,2015,31,26.0153846153846,"Malcolm X Elementary",94703
"126",1,61143,6090286,3,2015,111,73.5,"Malcolm X Elementary",94703
"127",1,61143,6090286,4,2015,31,21.5245901639344,"Malcolm X Elementary",94703
"128",1,61143,6090286,4,2015,111,78,"Malcolm X Elementary",94703
"129",1,61143,6090286,5,2015,31,39.8,"Malcolm X Elementary",94703
"130",1,61143,6090286,5,2015,111,83.5116279069767,"Malcolm X Elementary",94703
"131",1,61143,6090310,3,2015,31,28,"Thousand Oaks Elementary",94707
"132",1,61143,6090310,3,2015,111,73.5,"Thousand Oaks Elementary",94707
"133",1,61143,6090310,4,2015,31,13,"Thousand Oaks Elementary",94707
"134",1,61143,6090310,4,2015,111,66.5,"Thousand Oaks Elementary",94707
"135",1,61143,6090310,5,2015,31,35.5,"Thousand Oaks Elementary",94707
"136",1,61143,6090310,5,2015,111,76,"Thousand Oaks Elementary",94707
"137",1,61143,6090328,3,2015,31,23.5,"Washington Elementary",94704
"138",1,61143,6090328,3,2015,111,80.5137614678899,"Washington Elementary",94704
"139",1,61143,6090328,4,2015,31,27.5,"Washington Elementary",94704
"140",1,61143,6090328,4,2015,111,87.9759036144578,"Washington Elementary",94704
"141",1,61143,6090328,5,2015,31,35.6857142857143,"Washington Elementary",94704
"142",1,61143,6090328,5,2015,111,87.5,"Washington Elementary",94704
"143",1,61143,6105316,3,2015,31,25,"John Muir Elementary",94705
"144",1,61143,6105316,3,2015,111,70,"John Muir Elementary",94705
"145",1,61143,6105316,4,2015,31,27,"John Muir Elementary",94705
"146",1,61143,6105316,5,2015,31,19.1730769230769,"John Muir Elementary",94705
"147",1,61143,6105316,5,2015,111,78.5,"John Muir Elementary",94705
"148",1,61150,6090351,3,2015,31,42.5,"Castro Valley Elementary",94546
"149",1,61150,6090351,3,2015,111,58.4673913043478,"Castro Valley Elementary",94546
"150",1,61150,6090351,4,2015,31,28,"Castro Valley Elementary",94546
"151",1,61150,6090351,4,2015,111,46.5,"Castro Valley Elementary",94546
"152",1,61150,6090351,5,2015,31,27,"Castro Valley Elementary",94546
"153",1,61150,6090351,5,2015,111,55.5,"Castro Valley Elementary",94546
"154",1,61150,6090369,3,2015,31,53.5,"Chabot Elementary",94546
"155",1,61150,6090369,3,2015,111,74.5,"Chabot Elementary",94546
"156",1,61150,6090369,4,2015,31,32,"Chabot Elementary",94546
"157",1,61150,6090369,4,2015,111,56,"Chabot Elementary",94546
"158",1,61150,6090369,5,2015,31,40,"Chabot Elementary",94546
"159",1,61150,6090369,5,2015,111,43,"Chabot Elementary",94546
"160",1,61150,6090385,6,2015,31,38.5,"Creekside Middle",94546
"161",1,61150,6090385,6,2015,111,60.5393518518519,"Creekside Middle",94546
"162",1,61150,6090385,7,2015,31,50,"Creekside Middle",94546
"163",1,61150,6090385,7,2015,111,70.0118764845606,"Creekside Middle",94546
"164",1,61150,6090385,8,2015,31,57.5360824742268,"Creekside Middle",94546
"165",1,61150,6090385,8,2015,111,77.9852216748769,"Creekside Middle",94546
"166",1,61150,6090393,3,2015,31,50.5,"Independent Elementary",94546
"167",1,61150,6090393,3,2015,111,64.5,"Independent Elementary",94546
"168",1,61150,6090393,4,2015,111,79.5,"Independent Elementary",94546
"169",1,61150,6090393,5,2015,111,68,"Independent Elementary",94546
"170",1,61150,6090401,3,2015,31,27,"Marshall Elementary",94546
"171",1,61150,6090401,3,2015,111,44,"Marshall Elementary",94546
"172",1,61150,6090401,4,2015,31,41.5,"Marshall Elementary",94546
"173",1,61150,6090401,4,2015,111,61,"Marshall Elementary",94546
"174",1,61150,6090401,5,2015,31,32.5,"Marshall Elementary",94546
"175",1,61150,6090401,5,2015,111,54.5,"Marshall Elementary",94546
"176",1,61150,6090419,3,2015,111,82.5,"Palomares Elementary",94546
"177",1,61150,6090419,4,2015,111,55,"Palomares Elementary",94546
"178",1,61150,6090419,5,2015,111,60,"Palomares Elementary",94546
"179",1,61150,6090435,3,2015,111,77,"Proctor Elementary",94546
"180",1,61150,6090435,4,2015,31,65.5,"Proctor Elementary",94546
"181",1,61150,6090435,4,2015,111,83,"Proctor Elementary",94546
"182",1,61150,6090435,5,2015,31,44.5,"Proctor Elementary",94546
"183",1,61150,6090435,5,2015,111,65.5,"Proctor Elementary",94546
"184",1,61150,6090468,3,2015,31,50,"Stanton Elementary",94546
"185",1,61150,6090468,3,2015,111,60.5,"Stanton Elementary",94546
"186",1,61150,6090468,4,2015,31,47.5,"Stanton Elementary",94546
"187",1,61150,6090468,4,2015,111,60,"Stanton Elementary",94546
"188",1,61150,6090468,5,2015,31,32.5,"Stanton Elementary",94546
"189",1,61150,6090468,5,2015,111,54.8314606741573,"Stanton Elementary",94546
"190",1,61150,6090484,3,2015,31,30.5,"Vannoy Elementary",94546
"191",1,61150,6090484,3,2015,111,54.5,"Vannoy Elementary",94546
"192",1,61150,6090484,4,2015,111,81.5,"Vannoy Elementary",94546
"193",1,61150,6090484,5,2015,111,64.5,"Vannoy Elementary",94546
"194",1,61150,6097653,6,2015,31,33.9090909090909,"Canyon Middle",94546
"195",1,61150,6097653,6,2015,111,59.9725274725275,"Canyon Middle",94546
"196",1,61150,6097653,7,2015,31,39.4830188679245,"Canyon Middle",94546
"197",1,61150,6097653,7,2015,111,63.4890965732087,"Canyon Middle",94546
"198",1,61150,6097653,8,2015,31,31.9537037037037,"Canyon Middle",94546
"199",1,61150,6097653,8,2015,111,55.4725806451613,"Canyon Middle",94546
"200",1,61150,6113005,3,2015,111,86,"Jensen Ranch Elementary",94546
"201",1,61150,6113005,4,2015,111,76.5,"Jensen Ranch Elementary",94546
"202",1,61150,6113005,5,2015,111,78,"Jensen Ranch Elementary",94546
"203",1,61168,132746,11,2015,31,31,"Emery Secondary",94608
"204",1,61168,132746,11,2015,111,26.5,"Emery Secondary",94608
"205",1,61168,6090492,3,2015,31,30,"Anna Yates Elementary",94608
"206",1,61168,6090492,3,2015,111,54.5,"Anna Yates Elementary",94608
"207",1,61168,6090492,4,2015,31,18,"Anna Yates Elementary",94608
"208",1,61168,6090492,4,2015,111,50,"Anna Yates Elementary",94608
"209",1,61168,6090492,5,2015,31,12,"Anna Yates Elementary",94608
"210",1,61168,6090492,5,2015,111,34,"Anna Yates Elementary",94608
"211",1,61168,6090492,6,2015,31,12,"Anna Yates Elementary",94608
"212",1,61168,6090492,7,2015,31,27.5,"Anna Yates Elementary",94608
"213",1,61168,6090492,8,2015,31,10.5,"Anna Yates Elementary",94608
"214",1,61168,6090492,8,2015,111,14.4814814814815,"Anna Yates Elementary",94608
"215",1,61176,130062,11,2015,31,50,"American High",94536
"216",1,61176,130062,11,2015,111,72.5143288084465,"American High",94536
"217",1,61176,130138,11,2015,31,7.5,"Robertson High (Continuation)",94538
"218",1,61176,130138,11,2015,111,2.46913580246914,"Robertson High (Continuation)",94538
"219",1,61176,134270,11,2015,31,50.5,"Irvington High",94538
"220",1,61176,134270,11,2015,111,75.9949811794228,"Irvington High",94538
"221",1,61176,134452,11,2015,31,42.5469387755102,"John F. Kennedy High",94538
"222",1,61176,134452,11,2015,111,58,"John F. Kennedy High",94538
"223",1,61176,135244,11,2015,31,78.5,"Mission San Jose High",94539
"224",1,61176,135244,11,2015,111,92,"Mission San Jose High",94539
"225",1,61176,138693,11,2015,31,32,"Washington High",94536
"226",1,61176,138693,11,2015,111,58.5,"Washington High",94536
"227",1,61176,6000541,3,2015,31,28,"John Blacow Elementary",94538
"228",1,61176,6000541,3,2015,111,50,"John Blacow Elementary",94538
"229",1,61176,6000541,4,2015,31,26.5052631578947,"John Blacow Elementary",94538
"230",1,61176,6000541,4,2015,111,44,"John Blacow Elementary",94538
"231",1,61176,6000541,5,2015,31,18.4788732394366,"John Blacow Elementary",94538
"232",1,61176,6000541,5,2015,111,40.5,"John Blacow Elementary",94538
"233",1,61176,6000541,6,2015,31,39.5,"John Blacow Elementary",94538
"234",1,61176,6000541,6,2015,111,60.5,"John Blacow Elementary",94538
"235",1,61176,6000558,3,2015,31,28.4867256637168,"Brier Elementary",94538
"236",1,61176,6000558,3,2015,111,65,"Brier Elementary",94538
"237",1,61176,6000558,4,2015,31,40.0373831775701,"Brier Elementary",94538
"238",1,61176,6000558,4,2015,111,71,"Brier Elementary",94538
"239",1,61176,6000558,5,2015,31,21.9734513274336,"Brier Elementary",94538
"240",1,61176,6000558,5,2015,111,59,"Brier Elementary",94538
"241",1,61176,6000558,6,2015,31,36.3818181818182,"Brier Elementary",94538
"242",1,61176,6000558,6,2015,111,61,"Brier Elementary",94538
"243",1,61176,6000566,3,2015,31,34.536231884058,"Cabrillo Elementary",94536
"244",1,61176,6000566,3,2015,111,34.5,"Cabrillo Elementary",94536
"245",1,61176,6000566,4,2015,31,33,"Cabrillo Elementary",94536
"246",1,61176,6000566,4,2015,111,64,"Cabrillo Elementary",94536
"247",1,61176,6000566,5,2015,31,19.5,"Cabrillo Elementary",94536
"248",1,61176,6000566,5,2015,111,43,"Cabrillo Elementary",94536
"249",1,61176,6000566,6,2015,31,43,"Cabrillo Elementary",94536
"250",1,61176,6000566,6,2015,111,53,"Cabrillo Elementary",94536
"251",1,61176,6000590,3,2015,31,26.5,"E. M. Grimmer Elementary",94538
"252",1,61176,6000590,3,2015,111,50,"E. M. Grimmer Elementary",94538
"253",1,61176,6000590,4,2015,31,44,"E. M. Grimmer Elementary",94538
"254",1,61176,6000590,4,2015,111,46,"E. M. Grimmer Elementary",94538
"255",1,61176,6000590,5,2015,31,66.5,"E. M. Grimmer Elementary",94538
"256",1,61176,6000590,5,2015,111,92,"E. M. Grimmer Elementary",94538
"257",1,61176,6000590,6,2015,31,31,"E. M. Grimmer Elementary",94538
"258",1,61176,6000590,6,2015,111,88,"E. M. Grimmer Elementary",94538
"259",1,61176,6000624,3,2015,31,28,"Glenmoor Elementary",94536
"260",1,61176,6000624,3,2015,111,84,"Glenmoor Elementary",94536
"261",1,61176,6000624,4,2015,31,22.5,"Glenmoor Elementary",94536
"262",1,61176,6000624,4,2015,111,71.5,"Glenmoor Elementary",94536
"263",1,61176,6000624,5,2015,31,36.5,"Glenmoor Elementary",94536
"264",1,61176,6000624,5,2015,111,85,"Glenmoor Elementary",94536
"265",1,61176,6000624,6,2015,31,50,"Glenmoor Elementary",94536
"266",1,61176,6000624,6,2015,111,85,"Glenmoor Elementary",94536
"267",1,61176,6000640,3,2015,31,53.5,"Harvey Green Elementary",94538
"268",1,61176,6000640,3,2015,111,83,"Harvey Green Elementary",94538
"269",1,61176,6000640,4,2015,31,50,"Harvey Green Elementary",94538
"270",1,61176,6000640,4,2015,111,72.5,"Harvey Green Elementary",94538
"271",1,61176,6000640,5,2015,31,52.5,"Harvey Green Elementary",94538
"272",1,61176,6000640,5,2015,111,77,"Harvey Green Elementary",94538
"273",1,61176,6000640,6,2015,31,53,"Harvey Green Elementary",94538
"274",1,61176,6000640,6,2015,111,80,"Harvey Green Elementary",94538
"275",1,61176,6000665,3,2015,31,29,"J. Haley Durham Elementary",94538
"276",1,61176,6000665,3,2015,111,66,"J. Haley Durham Elementary",94538
"277",1,61176,6000665,4,2015,31,33,"J. Haley Durham Elementary",94538
"278",1,61176,6000665,4,2015,111,63.5,"J. Haley Durham Elementary",94538
"279",1,61176,6000665,5,2015,31,34.5,"J. Haley Durham Elementary",94538
"280",1,61176,6000665,5,2015,111,68,"J. Haley Durham Elementary",94538
"281",1,61176,6000665,6,2015,31,48.5,"J. Haley Durham Elementary",94538
"282",1,61176,6000665,6,2015,111,68,"J. Haley Durham Elementary",94538
"283",1,61176,6000673,3,2015,31,59.1851851851852,"James Leitch Elementary",94539
"284",1,61176,6000673,3,2015,111,87.0269058295964,"James Leitch Elementary",94539
"285",1,61176,6000681,3,2015,31,29,"Joseph Azevada Elementary",94538
"286",1,61176,6000681,3,2015,111,78,"Joseph Azevada Elementary",94538
"287",1,61176,6000681,4,2015,31,30.5,"Joseph Azevada Elementary",94538
"288",1,61176,6000681,4,2015,111,67.9708737864078,"Joseph Azevada Elementary",94538
"289",1,61176,6000681,5,2015,31,29.7567567567568,"Joseph Azevada Elementary",94538
"290",1,61176,6000681,5,2015,111,70.4705882352941,"Joseph Azevada Elementary",94538
"291",1,61176,6000681,6,2015,31,27.5,"Joseph Azevada Elementary",94538
"292",1,61176,6000681,6,2015,111,53,"Joseph Azevada Elementary",94538
"293",1,61176,6000715,3,2015,31,19,"Tom Maloney Elementary",94536
"294",1,61176,6000715,3,2015,111,58.9669421487603,"Tom Maloney Elementary",94536
"295",1,61176,6000715,4,2015,31,48.936170212766,"Tom Maloney Elementary",94536
"296",1,61176,6000715,4,2015,111,77.4954954954955,"Tom Maloney Elementary",94536
"297",1,61176,6000715,5,2015,31,19.5,"Tom Maloney Elementary",94536
"298",1,61176,6000715,5,2015,111,69.0923076923077,"Tom Maloney Elementary",94536
"299",1,61176,6000715,6,2015,31,38.5,"Tom Maloney Elementary",94536
"300",1,61176,6000715,6,2015,111,60.5,"Tom Maloney Elementary",94536
"301",1,61176,6000723,3,2015,31,18.5,"John G. Mattos Elementary",94536
"302",1,61176,6000723,3,2015,111,60,"John G. Mattos Elementary",94536
"303",1,61176,6000723,4,2015,31,19.5,"John G. Mattos Elementary",94536
"304",1,61176,6000723,4,2015,111,69,"John G. Mattos Elementary",94536
"305",1,61176,6000723,5,2015,31,27,"John G. Mattos Elementary",94536
"306",1,61176,6000723,5,2015,111,48.4827586206897,"John G. Mattos Elementary",94536
"307",1,61176,6000723,6,2015,31,8.5,"John G. Mattos Elementary",94536
"308",1,61176,6000723,6,2015,111,69.018018018018,"John G. Mattos Elementary",94536
"309",1,61176,6000749,3,2015,111,87.5,"Mission Valley Elementary",94539
"310",1,61176,6000749,4,2015,111,90,"Mission Valley Elementary",94539
"311",1,61176,6000749,5,2015,31,58,"Mission Valley Elementary",94539
"312",1,61176,6000749,5,2015,111,90.5,"Mission Valley Elementary",94539
"313",1,61176,6000749,6,2015,31,50,"Mission Valley Elementary",94539
"314",1,61176,6000749,6,2015,111,86,"Mission Valley Elementary",94539
"315",1,61176,6000756,3,2015,31,50,"Niles Elementary",94536
"316",1,61176,6000756,3,2015,111,83.5,"Niles Elementary",94536
"317",1,61176,6000756,4,2015,111,80,"Niles Elementary",94536
"318",1,61176,6000756,5,2015,111,64,"Niles Elementary",94536
"319",1,61176,6000756,6,2015,111,76.5,"Niles Elementary",94536
"320",1,61176,6000764,3,2015,31,41.5,"O. N. Hirsch Elementary",94538
"321",1,61176,6000764,3,2015,111,77.0165289256198,"O. N. Hirsch Elementary",94538
"322",1,61176,6000764,4,2015,31,64.5,"O. N. Hirsch Elementary",94538
"323",1,61176,6000764,4,2015,111,86.0074074074074,"O. N. Hirsch Elementary",94538
"324",1,61176,6000764,5,2015,31,29,"O. N. Hirsch Elementary",94538
"325",1,61176,6000764,5,2015,111,79.5,"O. N. Hirsch Elementary",94538
"326",1,61176,6000764,6,2015,31,63.5,"O. N. Hirsch Elementary",94538
"327",1,61176,6000764,6,2015,111,82,"O. N. Hirsch Elementary",94538
"328",1,61176,6000798,3,2015,31,54.5,"Parkmont Elementary",94536
"329",1,61176,6000798,3,2015,111,85,"Parkmont Elementary",94536
"330",1,61176,6000798,4,2015,31,41.16,"Parkmont Elementary",94536
"331",1,61176,6000798,4,2015,111,83,"Parkmont Elementary",94536
"332",1,61176,6000798,5,2015,31,43,"Parkmont Elementary",94536
"333",1,61176,6000798,5,2015,111,89.4485596707819,"Parkmont Elementary",94536
"334",1,61176,6000798,6,2015,31,25,"Parkmont Elementary",94536
"335",1,61176,6000798,6,2015,111,78.9745762711864,"Parkmont Elementary",94536
"336",1,61176,6000806,3,2015,31,29.4925373134328,"Patterson Elementary",94536
"337",1,61176,6000806,3,2015,111,65.5,"Patterson Elementary",94536
"338",1,61176,6000806,4,2015,31,37.5,"Patterson Elementary",94536
"339",1,61176,6000806,4,2015,111,49,"Patterson Elementary",94536
"340",1,61176,6000806,5,2015,31,36,"Patterson Elementary",94536
"341",1,61176,6000806,5,2015,111,67,"Patterson Elementary",94536
"342",1,61176,6000806,6,2015,31,37,"Patterson Elementary",94536
"343",1,61176,6000806,6,2015,111,63,"Patterson Elementary",94536
"344",1,61176,6000830,3,2015,31,18.0851063829787,"Vallejo Mill Elementary",94536
"345",1,61176,6000830,3,2015,111,47.5,"Vallejo Mill Elementary",94536
"346",1,61176,6000830,4,2015,31,42,"Vallejo Mill Elementary",94536
"347",1,61176,6000830,4,2015,111,57.6585365853659,"Vallejo Mill Elementary",94536
"348",1,61176,6000830,5,2015,31,22,"Vallejo Mill Elementary",94536
"349",1,61176,6000830,5,2015,111,68.5,"Vallejo Mill Elementary",94536
"350",1,61176,6000830,6,2015,31,33,"Vallejo Mill Elementary",94536
"351",1,61176,6000830,6,2015,111,59.0322580645161,"Vallejo Mill Elementary",94536
"352",1,61176,6000848,3,2015,111,89,"Warm Springs Elementary",94539
"353",1,61176,6000848,4,2015,111,87.5139442231076,"Warm Springs Elementary",94539
"354",1,61176,6000848,5,2015,31,68.04,"Warm Springs Elementary",94539
"355",1,61176,6000848,5,2015,111,88.495126705653,"Warm Springs Elementary",94539
"356",1,61176,6000848,6,2015,31,64,"Warm Springs Elementary",94539
"357",1,61176,6000848,6,2015,111,85.5,"Warm Springs Elementary",94539
"358",1,61176,6056873,7,2015,31,31.5131195335277,"Centerville Junior High",94536
"359",1,61176,6056873,7,2015,111,69.9927219796215,"Centerville Junior High",94536
"360",1,61176,6056873,8,2015,31,35,"Centerville Junior High",94536
"361",1,61176,6056873,8,2015,111,73,"Centerville Junior High",94536
"362",1,61176,6056915,7,2015,31,45.5,"Thornton Junior High",94536
"363",1,61176,6056915,7,2015,111,78.5015806111697,"Thornton Junior High",94536
"364",1,61176,6056915,8,2015,31,41,"Thornton Junior High",94536
"365",1,61176,6056915,8,2015,111,78.0022675736961,"Thornton Junior High",94536
"366",1,61176,6056923,7,2015,31,79,"William Hopkins Junior High",94539
"367",1,61176,6056923,7,2015,111,92.0010626992561,"William Hopkins Junior High",94539
"368",1,61176,6056923,8,2015,31,67,"William Hopkins Junior High",94539
"369",1,61176,6056923,8,2015,111,93.5015479876161,"William Hopkins Junior High",94539
"370",1,61176,6066468,3,2015,111,90.0167364016736,"John Gomes Elementary",94539
"371",1,61176,6066468,4,2015,111,92.5,"John Gomes Elementary",94539
"372",1,61176,6066468,5,2015,111,92,"John Gomes Elementary",94539
