"","County.Code","District.Code","School.Code","Grade","Year","Subgroup","Percentage.Standard.Met.and.Above","School.Name","Zip.Code"
"1",1,61119,130229,9,2003,31,28.318407960199,"Alameda High",94501
"2",1,61119,130229,9,2003,111,49.7400581959263,"Alameda High",94501
"3",1,61119,130229,10,2003,31,39.7598039215686,"Alameda High",94501
"4",1,61119,130229,10,2003,111,40.5894097222222,"Alameda High",94501
"5",1,61119,130229,11,2003,31,41.8727272727273,"Alameda High",94501
"6",1,61119,130229,11,2003,111,44.8979253112033,"Alameda High",94501
"7",1,61119,6090013,2,2003,111,88,"Edison Elementary",94501
"8",1,61119,6090013,3,2003,111,75,"Edison Elementary",94501
"9",1,61119,6090013,4,2003,31,58.5,"Edison Elementary",94501
"10",1,61119,6090013,4,2003,111,66.5,"Edison Elementary",94501
"11",1,61119,6090013,5,2003,111,72.5,"Edison Elementary",94501
"12",1,61119,6090039,2,2003,31,42,"Franklin Elementary",94501
"13",1,61119,6090039,2,2003,111,67.5,"Franklin Elementary",94501
"14",1,61119,6090039,3,2003,31,22.5,"Franklin Elementary",94501
"15",1,61119,6090039,3,2003,111,63,"Franklin Elementary",94501
"16",1,61119,6090039,4,2003,31,32,"Franklin Elementary",94501
"17",1,61119,6090039,4,2003,111,73.5,"Franklin Elementary",94501
"18",1,61119,6090039,5,2003,111,64,"Franklin Elementary",94501
"19",1,61119,6090054,6,2003,31,37.5,"Lincoln Middle",94501
"20",1,61119,6090054,6,2003,111,69.5,"Lincoln Middle",94501
"21",1,61119,6090054,7,2003,31,45.5,"Lincoln Middle",94501
"22",1,61119,6090054,7,2003,111,63.5,"Lincoln Middle",94501
"23",1,61119,6090054,8,2003,31,27.6095238095238,"Lincoln Middle",94501
"24",1,61119,6090054,8,2003,111,46.9959731543624,"Lincoln Middle",94501
"25",1,61127,130450,9,2003,31,62,"Albany High",94706
"26",1,61127,130450,9,2003,111,73.5,"Albany High",94706
"27",1,61127,130450,10,2003,31,42.4852941176471,"Albany High",94706
"28",1,61127,130450,10,2003,111,61.5792079207921,"Albany High",94706
"29",1,61127,130450,11,2003,31,26,"Albany High",94706
"30",1,61127,130450,11,2003,111,66.5269168026101,"Albany High",94706
"31",1,61127,6090146,3,2003,31,25,"Cornell Elementary",94706
"32",1,61127,6090146,3,2003,111,77,"Cornell Elementary",94706
"33",1,61127,6090146,4,2003,31,83.5,"Cornell Elementary",94706
"34",1,61127,6090146,4,2003,111,75.9894736842105,"Cornell Elementary",94706
"35",1,61127,6090146,5,2003,31,46.5,"Cornell Elementary",94706
"36",1,61127,6090146,5,2003,111,70,"Cornell Elementary",94706
"37",1,61127,6090161,6,2003,31,57.4237288135593,"Albany Middle",94706
"38",1,61127,6090161,6,2003,111,85.4919786096257,"Albany Middle",94706
"39",1,61127,6090161,7,2003,31,50,"Albany Middle",94706
"40",1,61127,6090161,7,2003,111,75,"Albany Middle",94706
"41",1,61127,6090161,8,2003,31,50.8977272727273,"Albany Middle",94706
"42",1,61127,6090161,8,2003,111,62.7222222222222,"Albany Middle",94706
"43",1,61127,6095376,2,2003,111,82.168,"Marin Elementary",94706
"44",1,61127,6095376,3,2003,111,83.9719626168224,"Marin Elementary",94706
"45",1,61127,6095376,4,2003,111,73.5825242718447,"Marin Elementary",94706
"46",1,61127,6095376,5,2003,31,50,"Marin Elementary",94706
"47",1,61127,6095376,5,2003,111,73.0709219858156,"Marin Elementary",94706
"48",1,61127,6116222,2,2003,31,78.5106382978723,"Ocean View Elementary",94706
"49",1,61127,6116222,2,2003,111,71.5,"Ocean View Elementary",94706
"50",1,61127,6116222,3,2003,31,69.8695652173913,"Ocean View Elementary",94706
"51",1,61127,6116222,3,2003,111,75.5,"Ocean View Elementary",94706
"52",1,61127,6116222,4,2003,31,79.7714285714286,"Ocean View Elementary",94706
"53",1,61127,6116222,4,2003,111,88.5037593984962,"Ocean View Elementary",94706
"54",1,61127,6116222,5,2003,111,69,"Ocean View Elementary",94706
"55",1,61143,131177,9,2003,31,19.0860655737705,"Berkeley High",94704
"56",1,61143,131177,9,2003,111,52.1327683615819,"Berkeley High",94704
"57",1,61143,131177,10,2003,31,20.2906976744186,"Berkeley High",94704
"58",1,61143,131177,10,2003,111,47.7741591030432,"Berkeley High",94704
"59",1,61143,6056865,6,2003,31,20.9880239520958,"Willard Middle",94705
"60",1,61143,6056865,6,2003,111,48.0099502487562,"Willard Middle",94705
"61",1,61143,6056865,7,2003,31,13.4966887417219,"Willard Middle",94705
"62",1,61143,6056865,7,2003,111,50.5,"Willard Middle",94705
"63",1,61143,6056865,8,2003,31,10.8165137614679,"Willard Middle",94705
"64",1,61143,6056865,8,2003,111,37.6026315789474,"Willard Middle",94705
"65",1,61143,6090195,2,2003,31,30.5,"Cragmont Elementary",94708
"66",1,61143,6090195,2,2003,111,66.5,"Cragmont Elementary",94708
"67",1,61143,6090195,3,2003,31,20.3529411764706,"Cragmont Elementary",94708
"68",1,61143,6090195,3,2003,111,65,"Cragmont Elementary",94708
"69",1,61143,6090195,4,2003,31,13.5,"Cragmont Elementary",94708
"70",1,61143,6090195,4,2003,111,59,"Cragmont Elementary",94708
"71",1,61143,6090195,5,2003,31,22,"Cragmont Elementary",94708
"72",1,61143,6090195,5,2003,111,44,"Cragmont Elementary",94708
"73",1,61143,6090211,2,2003,31,34.5,"Emerson Elementary",94705
"74",1,61143,6090211,2,2003,111,75,"Emerson Elementary",94705
"75",1,61143,6090211,3,2003,31,9.5,"Emerson Elementary",94705
"76",1,61143,6090211,3,2003,111,77.5,"Emerson Elementary",94705
"77",1,61143,6090211,4,2003,31,20,"Emerson Elementary",94705
"78",1,61143,6090211,4,2003,111,71,"Emerson Elementary",94705
"79",1,61143,6090211,5,2003,31,49.5,"Emerson Elementary",94705
"80",1,61143,6090211,5,2003,111,69,"Emerson Elementary",94705
"81",1,61143,6090286,2,2003,31,34,"Malcolm X Elementary",94703
"82",1,61143,6090286,2,2003,111,60,"Malcolm X Elementary",94703
"83",1,61143,6090286,3,2003,31,44.5,"Malcolm X Elementary",94703
"84",1,61143,6090286,3,2003,111,67.5,"Malcolm X Elementary",94703
"85",1,61143,6090286,4,2003,31,32,"Malcolm X Elementary",94703
"86",1,61143,6090286,4,2003,111,66.5,"Malcolm X Elementary",94703
"87",1,61143,6090286,5,2003,31,34.5,"Malcolm X Elementary",94703
"88",1,61143,6090286,5,2003,111,48.9756097560976,"Malcolm X Elementary",94703
